ISO3,Year,flowDesc,AFG_trade,ARG_trade,AUS_trade,BEL_trade,BGD_trade,CAN_trade,CHN_trade,DEU_trade,ESP_trade,FRA_trade,GBR_trade,HRV_trade,IND_trade,IRN_trade,IRQ_trade,ISR_trade,ITA_trade,JPN_trade,LKA_trade,PAK_trade,PRT_trade,RUS_trade,SAU_trade,SWE_trade,USA_trade,Barley_Area_harvested,Barley_Production,Barley_Yield,"Hen_eggs_in_shell,_fresh_Laying","Hen_eggs_in_shell,_fresh_Production","Hen_eggs_in_shell,_fresh_Yield","Hen_eggs_in_shell,_fresh_Yield/Carcass_Weight","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Production","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Yield/Carcass_Weight","Meat_of_chickens,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_chickens,_fresh_or_chilled_Production","Meat_of_chickens,_fresh_or_chilled_Yield/Carcass_Weight","Meat_of_sheep,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_sheep,_fresh_or_chilled_Production","Meat_of_sheep,_fresh_or_chilled_Yield/Carcass_Weight","Onions_and_shallots,_dry_(excluding_dehydrated)_Area_harvested","Onions_and_shallots,_dry_(excluding_dehydrated)_Production","Onions_and_shallots,_dry_(excluding_dehydrated)_Yield","Other_vegetables,_fresh_n.e.c._Area_harvested","Other_vegetables,_fresh_n.e.c._Production","Other_vegetables,_fresh_n.e.c._Yield",Potatoes_Area_harvested,Potatoes_Production,Potatoes_Yield,Tomatoes_Area_harvested,Tomatoes_Production,Tomatoes_Yield,Wheat_Area_harvested,Wheat_Production,Wheat_Yield,"Total Damage, Adjusted ('000 US$)",No. Affected,Total Deaths,Exports of goods and services (% of GDP),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Trade (% of GDP),"Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Unemployment with basic education, female (% of female labor force with basic education)","Unemployment with basic education, male (% of male labor force with basic education)",Rural_population,Total_Population_Both_sexes,Total_Population_Female,Total_Population_Male,Urban_population,Current_account_balance_(%_of_GDP),External_debt_stocks_(%_of_GNI),"Foreign_direct_investment,_net_inflows_(%_of_GDP)",Gini_index,"Life_expectancy_at_birth,_female_(years)","Life_expectancy_at_birth,_male_(years)","Life_expectancy_at_birth,_total_(years)",Population_growth_(annual_%),Poverty_headcount_ratio_at_$3.00_a_day_(2021_PPP)_(%_of_population),"Unemployment,_total_(%_of_total_labor_force)_(modeled_ILO_estimate)",Urban_population_(%_of_total_population)
SAU,2020,Export,4400221.49,47008344.16,796510822.0,1299478805.0,603183674.0,86485697.04,8280260443.0,329019659.0,586930102.4,224579966.9,408810702.8,3257465.252,3135705342.0,,707347236.7,,457887782.2,666010241.2,77142036.21,738451582.3,160303565.3,48432591.32,,87288859.68,1934214208.0,81520.0,438084.0,5373.9,32296.0,3425423.5,201.0,10837.0,209500.0,40000.0,191.0,653932.0,900000.0,1376.0,8604539.0,180586.32,21.0,6759.0,259685.7,38420.2,13678.0,208884.2,15271.7,19486.0,562309.8,28857.7,14714.0,598774.0,40694.2,86983.0,554562.0,6375.5,0.0,600.0,3.0,23.8098115262185,767951200000.0,-3.80476473038999,24338.8307301067,23.7233476988295,3.44546706433569,47.533159225048,22.065,6.236,26.278,6.901,2.115,5454.064,30991.207,12120.978,18870.229,29255.576,-3.32667478909905,,0.211115523412857,,80.055,76.014,77.596,4.833138517103,,7.66,84.287
SAU,2020,Import,28563371.29,1170270080.0,656949520.1,1325625092.0,352417483.2,1853937087.0,27083216705.0,7165118780.0,2173901036.0,4639620387.0,3166268716.0,44356459.42,6541440922.0,,11141076.79,,4246944223.0,5804460706.0,104383941.7,539198761.5,208022471.1,1381987194.0,,1200712225.0,14752421419.0,81520.0,438084.0,5373.9,32296.0,3425423.5,201.0,10837.0,209500.0,40000.0,191.0,653932.0,900000.0,1376.0,8604539.0,180586.32,21.0,6759.0,259685.7,38420.2,13678.0,208884.2,15271.7,19486.0,562309.8,28857.7,14714.0,598774.0,40694.2,86983.0,554562.0,6375.5,0.0,600.0,3.0,23.8098115262185,767951200000.0,-3.80476473038999,24338.8307301067,23.7233476988295,3.44546706433569,47.533159225048,22.065,6.236,26.278,6.901,2.115,5454.064,30991.207,12120.978,18870.229,29255.576,-3.32667478909905,,0.211115523412857,,80.055,76.014,77.596,4.833138517103,,7.66,84.287
SAU,2021,Export,2034073.016,82437728.61,655271299.6,2856681367.0,1132958534.0,64438831.19,9601914742.0,429619009.0,905008448.8,460890942.9,1404633686.0,8467002.988,5082384569.0,,814541694.8,,923715788.6,957295079.3,76087651.7,1163980418.0,381884882.2,81037440.91,,110754321.8,2935976371.0,740.0,4000.0,5405.4,32786.0,3505487.0,203.0,10956.0,229615.0,40000.0,174.0,652540.0,930000.0,1425.0,8333233.0,175474.08,21.0,7650.0,297974.0,38950.0,6620.0,98720.0,14912.4,19921.0,578108.0,29020.0,15030.0,620866.0,41308.4,91430.0,612582.0,6700.0,,,,29.1556614026837,982661066666.667,6.51959698325419,31920.7653655643,21.728264937195,3.06328988941552,50.8839263398787,27.852,9.842,29.781,9.076,2.847,5462.868,31328.375,12301.423,19026.952,29799.824,4.1248838492973,,2.88506121744521,,79.881,75.329,77.089,-2.46456261487283,,6.621,84.508
SAU,2021,Import,30556909.9,1025056154.0,1579107696.0,1929462764.0,493260181.8,2037406497.0,30234796300.0,7491404634.0,2368123200.0,4255106464.0,3526338154.0,133508046.5,8073804973.0,,18493490.2,,4598498169.0,6061956924.0,113409096.4,551740769.4,188601336.6,1437480702.0,,1446420547.0,16216554661.0,740.0,4000.0,5405.4,32786.0,3505487.0,203.0,10956.0,229615.0,40000.0,174.0,652540.0,930000.0,1425.0,8333233.0,175474.08,21.0,7650.0,297974.0,38950.0,6620.0,98720.0,14912.4,19921.0,578108.0,29020.0,15030.0,620866.0,41308.4,91430.0,612582.0,6700.0,,,,29.1556614026837,982661066666.667,6.51959698325419,31920.7653655643,21.728264937195,3.06328988941552,50.8839263398787,27.852,9.842,29.781,9.076,2.847,5462.868,31328.375,12301.423,19026.952,29799.824,4.1248838492973,,2.88506121744521,,79.881,75.329,77.089,-2.46456261487283,,6.621,84.508
SAU,2022,Export,2670906.333,78503108.7,1164635123.0,2970405762.0,1107092091.0,91069232.12,9964807725.0,1139983092.0,868948312.1,384761830.9,854325810.9,10517992.8,8141670014.0,,1049648540.0,,1003604877.0,992175714.9,63339326.15,1368554850.0,436290136.0,44425822.09,,72674943.25,3313161407.0,782.0,4300.0,5498.7,33714.0,3659722.0,206.0,11123.0,241095.0,42000.0,174.0,657855.0,1130000.0,1718.0,5658050.0,119708.35,21.0,7675.0,310000.0,40390.9,4355.0,63461.14,14573.4,19990.0,605000.0,30265.1,15208.0,658540.0,43302.2,117647.0,800000.0,6800.0,,,,35.9850098955522,1239075200000.0,12.0005874752929,38510.2276211037,20.839154879381,2.47407371925369,56.8241647749332,28.348,12.393,33.358,6.205,1.728,5466.277,32175.352,12633.859,19541.492,30329.753,12.1343314312971,,2.15564496273781,,80.159,75.493,77.31,4.41891994509507,,5.589,84.729
SAU,2022,Import,25902862.82,1585347637.0,1920661038.0,1753417624.0,542855236.8,1295166588.0,39799877568.0,8000107843.0,2785757787.0,4448011805.0,4151486544.0,78603495.64,10535847504.0,50198.665,28010423.57,,5181639355.0,6718731430.0,135726581.7,569679110.8,262413698.5,2170891827.0,,1511670932.0,17401399821.0,782.0,4300.0,5498.7,33714.0,3659722.0,206.0,11123.0,241095.0,42000.0,174.0,657855.0,1130000.0,1718.0,5658050.0,119708.35,21.0,7675.0,310000.0,40390.9,4355.0,63461.14,14573.4,19990.0,605000.0,30265.1,15208.0,658540.0,43302.2,117647.0,800000.0,6800.0,,,,35.9850098955522,1239075200000.0,12.0005874752929,38510.2276211037,20.839154879381,2.47407371925369,56.8241647749332,28.348,12.393,33.358,6.205,1.728,5466.277,32175.352,12633.859,19541.492,30329.753,12.1343314312971,,2.15564496273781,,80.159,75.493,77.31,4.41891994509507,,5.589,84.729
SAU,2023,Export,3217614.853,820393204.6,866242008.7,3602997247.0,1170601172.0,1493084435.0,53155011509.0,774368627.8,3309098952.0,6351551629.0,2160609650.0,8578282.186,30227807901.0,4098.4,1303047772.0,,4921240697.0,32488352595.0,224260221.3,4652779753.0,448900851.7,18835496.6,,115705762.7,15639640952.0,300.0,2000.0,6666.7,31815.0,3526983.335,210.0,11359.0,241095.0,42000.0,174.0,662967.0,1150000.0,1735.0,7531941.0,155391.11,21.0,7832.0,298580.67,38123.1,4762.0,69738.21,14644.4,21287.0,610389.9,28673.8,14597.0,636645.79,43614.0,137745.0,922773.81,6699.1,,,,30.2425196271434,1218584533333.33,0.542592439393161,36156.848337701,23.9264922012249,2.32708518362696,54.1690118283683,29.908,12.846,37.621,4.033,0.973,5464.682,33264.292,13088.104,20176.188,30846.442,2.8831210285631,,1.87131032249407,,81.156,77.097,78.732,4.63821572656175,,4.008,84.95
SAU,2023,Import,29802473.39,882754384.6,1152205328.0,2085647373.0,466084536.1,1732384325.0,43346593974.0,9124958535.0,2480277910.0,4430906962.0,4540372764.0,53450680.53,11618786257.0,248634.66,20471502.16,,5874597417.0,8184916784.0,127313060.0,715125879.2,280462271.9,3702054374.0,,1559320284.0,18901072633.0,300.0,2000.0,6666.7,31815.0,3526983.335,210.0,11359.0,241095.0,42000.0,174.0,662967.0,1150000.0,1735.0,7531941.0,155391.11,21.0,7832.0,298580.67,38123.1,4762.0,69738.21,14644.4,21287.0,610389.9,28673.8,14597.0,636645.79,43614.0,137745.0,922773.81,6699.1,,,,30.2425196271434,1218584533333.33,0.542592439393161,36156.848337701,23.9264922012249,2.32708518362696,54.1690118283683,29.908,12.846,37.621,4.033,0.973,5464.682,33264.292,13088.104,20176.188,30846.442,2.8831210285631,,1.87131032249407,,81.156,77.097,78.732,4.63821572656175,,4.008,84.95
SAU,2024,Export,3109252.989,11345250.65,883098265.4,2463647284.0,672911585.3,111320580.7,7479017132.0,427693641.6,1076479163.0,802289122.6,968888202.2,23457634.08,6391336746.0,,1726059942.0,,976434290.8,670444928.8,65503293.56,1084970340.0,131352862.9,40362023.79,,76062922.1,2815935171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAU,2024,Import,27411314.78,1663342865.0,861241298.2,1680863236.0,451799519.4,1734196550.0,55665705492.0,10026008040.0,2799524775.0,4922492671.0,5470611042.0,74475456.54,12656720648.0,,48102924.4,,8061365667.0,8489346836.0,141332395.1,807418240.9,279097794.9,3406636943.0,,1569658037.0,19770874281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCG,2000,Export,,262000.0,542000.0,9279000.0,,17742000.0,6519000.0,177408000.0,8729000.0,42679000.0,22522000.0,18898000.0,3809000.0,6324000.0,135000.0,6730000.0,222608000.0,248000.0,272000.0,449000.0,636000.0,85774000.0,70000.0,10218000.0,3895000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCG,2000,Import,,7586000.0,5992000.0,33109000.0,770000.0,2977000.0,78603000.0,478892000.0,29834000.0,89392000.0,56289000.0,43376000.0,17764000.0,1403000.0,10208000.0,6092000.0,389767000.0,48267000.0,1447000.0,264000.0,1650000.0,319133000.0,18000.0,75813000.0,74482000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCG,2001,Export,,531005.0,608697.0,30856613.0,,3826366.0,6922836.0,230984536.0,13786768.0,42728779.0,39241421.0,33051382.0,1758814.0,12353364.0,3589707.0,6072892.0,311596894.0,135128.0,223772.0,236308.0,337302.0,79688987.0,1383277.0,14047108.0,5386246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCG,2001,Import,,13865707.0,1990861.0,48262728.0,1346938.0,5015231.0,134279674.0,589037309.0,47717437.0,129054428.0,69375923.0,128982734.0,16455921.0,1824185.0,13586778.0,13323687.0,500407384.0,54532223.0,1108637.0,276591.0,3852421.0,685164350.0,41261.0,89772629.0,115333699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCG,2002,Export,,70575.0,806024.0,23502319.0,271519.0,6258504.0,2088206.0,242747830.0,22496448.0,61822732.0,43398181.0,42845664.0,277109.0,6114224.0,704995.0,6282263.0,330118519.0,72021.0,447315.0,30690.0,422974.0,90916795.0,1244599.0,9353685.0,16357586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCG,2002,Import,,24412220.0,2727636.0,68814251.0,1794511.0,11514333.0,192864000.0,829111661.0,67158015.0,182281066.0,139063976.0,140249701.0,21916393.0,1977106.0,28897431.0,19713267.0,653489184.0,81920064.0,633879.0,1856836.0,4631079.0,786981485.0,137151.0,170983443.0,143578579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCG,2004,Export,179166.0,230048.0,2000272.0,50962468.0,4744.0,4952145.0,714292.0,355166157.0,47886317.0,135047099.0,88439153.0,156952438.0,4230288.0,6010368.0,9742272.0,21567997.0,578080339.0,882926.0,1713261.0,391350.0,1284667.0,154909169.0,1772411.0,23214196.0,42840726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCG,2004,Import,431.0,38591177.0,4418720.0,118408585.0,1600945.0,14326750.0,544048471.0,1527810912.0,130290067.0,369013676.0,167700358.0,230375413.0,51427546.0,4957363.0,368.0,34586316.0,1120520620.0,152435097.0,1952391.0,3099520.0,5386282.0,1403694823.0,1047058.0,231886590.0,375767563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2000,Export,,,13777.774,1567400.459,18256016.78,1308942.167,983858084.2,28505004.91,3715523.615,5855481.459,71629074.33,,6680196.681,243112.795,,,32144639.93,130819441.9,,2093169.962,1254263.548,718445.596,102518112.4,3689832.925,1445532.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2000,Import,,31329330.28,83523890.37,6237866.209,7658106.698,25987342.93,117482350.5,100539691.7,4885557.464,75108955.47,164528068.4,,81352711.05,11917083.1,,,43183755.73,99543324.04,115910.489,4443718.583,133716.665,8427503.922,196537996.0,10854995.1,32933306.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2001,Export,,,190.574,1898485.455,5518317.952,167758.536,1029122562.0,32675714.63,1699001.94,13569511.93,64597595.51,,9164143.516,107380.956,,,26150028.66,79401133.76,,2273522.875,799148.631,402941.64,49645466.69,380357.258,1490321.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2001,Import,,8786369.252,74495046.44,8589540.244,8916246.454,27873638.24,202173856.9,138375685.6,6914799.583,63088108.09,157759518.8,,118844362.0,9810021.88,,,40609298.5,126689550.1,1964.111,7057675.251,370288.143,11383349.69,199121300.4,15619099.05,28504181.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2002,Export,,97.987,39.119,5723245.418,6785158.04,46712.26,599440994.8,29523202.4,1909198.522,9220452.282,77547207.28,,7671607.435,1144929.295,215454.29,,14327783.59,20569821.31,160602.306,4965373.804,508240.512,259485.212,176197774.4,2367368.264,463923.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2002,Import,,10094872.49,89921199.71,10592885.56,22033028.54,71622361.66,233423480.8,145056378.8,8463551.419,44033549.45,121842489.6,99152.179,100052043.5,16466654.34,,,67799697.64,117851023.5,33097.821,20745752.45,1421318.713,19257244.55,300940083.0,19668081.45,18390411.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2003,Export,,,22865.431,6345446.598,15933865.77,151888.535,1618304553.0,43697021.57,2947563.079,12904868.42,80314927.91,,25735477.73,,57365.698,,16304265.06,215036407.7,,16096626.25,749507.947,357452.113,172717707.8,671227.517,1923655.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2003,Import,,2354577.677,98845049.09,20989293.22,29097557.45,38586685.28,312120217.4,177224035.8,10232871.81,56166984.7,153580945.2,,144262820.5,34659483.23,25850.294,,65900788.93,143461515.8,94851.211,12610867.83,267045.245,14595079.55,398050714.7,37290659.62,14167303.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2004,Export,,,33353.217,9833949.416,13511797.35,7574115.774,2319396089.0,31690629.28,565452.435,19558477.54,77972379.09,,29937412.68,56385.442,,,10064463.61,327989681.9,72568.802,8767371.6,771992.112,1034230.484,249930620.6,2036517.31,2534456.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2004,Import,,128158.919,105398665.4,33916353.94,22592750.15,56354910.02,557954783.2,215106039.4,9863536.184,71036794.86,197284274.4,39797.633,203295078.9,33165839.85,,,131033483.2,240657424.1,110912.283,18352326.29,1421459.662,20555224.63,440037289.4,45642318.23,33201452.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2005,Export,,,,6326192.498,17985219.51,56240307.02,3321595888.0,25812383.45,974954.893,28161847.3,84546553.16,,24689544.17,104686.327,,,15476379.35,371952647.8,,14799982.99,20411915.5,9323800.921,183161248.9,6310231.468,13522866.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2005,Import,,31393304.8,230409595.5,39582187.91,15906834.15,78394223.08,1305011078.0,370280676.3,17253931.2,204260170.9,357500550.6,7119946.066,318156492.8,36656245.67,30649.512,,296558589.3,538641205.8,189669.103,32075141.1,962342.306,63961891.39,539575056.6,93697649.68,106801854.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2006,Export,,,3963.559,1919697.197,10086917.65,8699818.479,4309322579.0,11783999.43,470357.594,13583917.72,37066423.21,,18537817.22,24848.083,6749.668,,9780772.307,297804853.9,,8965366.658,144066.852,451104.949,123951008.2,1799770.016,5814305.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2006,Import,2254535.545,2782801.616,225906158.0,15877241.26,14896670.7,53173336.8,1175101537.0,393232769.6,26541611.03,156164389.7,246778726.1,866372.179,498743354.3,25976257.0,,,250713414.8,691982536.3,294672.452,43494181.23,4226853.265,67017620.84,893858521.4,101076916.4,74650696.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2007,Export,103874.839,26449.618,,7500000.067,14573186.9,63170172.16,8018315780.0,17597688.23,436143.8,23276882.48,14291548.9,,30190060.75,292303.819,,,37587029.57,61407281.09,,16836814.37,373221.49,1159639.651,105990482.6,2798081.006,7820232.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2007,Import,29390111.66,15994868.58,113649557.8,132194559.4,18767043.83,179737251.4,1644819664.0,348246550.5,25265166.17,173213668.4,440461856.8,31447.882,513042130.7,25011349.08,,,323063623.4,779361929.1,91946.225,34520563.22,1428733.626,19209797.81,1180172098.0,78087780.56,80466697.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2008,Export,21251.472,110428.501,4008.798,2258097.59,11273824.69,112243153.0,9703788758.0,17849063.92,74012.77,23161187.8,7628958.575,,73624405.58,79982.788,74152.372,,6655540.221,700753814.9,,7886587.619,445574.09,697312.263,118206922.6,1718315.142,4497999.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2008,Import,1297644.732,3414711.638,281708935.9,32459156.06,40642836.28,284416239.7,2277162768.0,270263429.8,18496172.05,154919340.4,232275941.1,123879.371,1168556759.0,38252304.3,27987.904,,295322867.4,697438828.2,473036.26,66040352.19,1830616.377,588839215.4,2153484423.0,78687561.87,83355051.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2009,Export,,,3737.508,612437.551,3966420.541,81905838.79,5698410367.0,9477876.539,621927.037,34294687.13,23196768.41,,204771649.4,1025.694,27440867.62,,2808577.083,147653876.6,,21340813.57,277097.912,306125.627,243940291.5,600158.795,8882722.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2009,Import,5889500.089,27903788.99,267243262.4,18081215.02,49799682.87,90843537.1,1354003655.0,313806387.6,21793973.11,107936739.2,184045179.3,353425.797,493587063.9,39506271.31,76363.135,,213363657.3,789396932.1,346539.141,67500950.5,1051813.308,54908738.62,624232557.7,93970144.78,278607966.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2010,Export,75000.0,,66.0,950985.0,8064361.0,51659279.0,8302374660.0,12175914.0,663686.0,35225791.0,36242409.0,,144177303.0,4111.0,50494028.0,,2023782.0,492927671.0,,5205908.0,32462.0,71282.0,143326376.0,2016717.0,6028298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2010,Import,1581967.0,26277224.0,212561604.0,35240495.0,34611553.0,174878282.0,2085154631.0,1110363785.0,28510154.0,166061850.0,450643479.0,62173.0,558593035.0,41279249.0,567730.0,,211779089.0,714558882.0,433794.0,96339321.0,1775865.0,170230088.0,660751134.0,92116477.0,157024919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2011,Export,59573.0,111101.0,92666.0,1945564.0,1744207.0,56565378.0,6323168259.0,15866021.0,354348.0,34165390.0,6831413.0,,27322066.0,4216.0,25669278.0,,162539196.0,315298480.0,,1705137.0,40003.0,878860.0,259947634.0,1096371.0,5707269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2011,Import,7144809.0,6493043.0,272777435.0,29243097.0,37029973.0,148004484.0,2067332176.0,327928765.0,20964228.0,88458625.0,132264220.0,1700.0,622740496.0,407224450.0,1410.0,,159712410.0,591872488.0,631041.0,64396147.0,1586652.0,107283440.0,772334955.0,46100700.0,94165898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2013,Export,,81865.0,6479.0,586081.0,5193475.0,172026837.0,1294020219.0,10619066.0,8198148.0,46154719.0,16096276.0,,41180919.0,103211.0,95811.0,,10088689.0,4873493.0,3546.0,2176197.0,12695007.0,265520.0,157982535.0,1875669.0,8508497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2013,Import,116911.0,4070037.38,297763168.0,26322934.7,36839255.0,109126821.5,1391222512.0,193303677.7,27739042.94,60569493.73,162034063.3,,506086366.2,41939395.0,41414.0,,90931550.13,309536418.1,499961.0,79210224.32,5411430.91,78687449.91,497444048.4,66124951.48,41942355.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2014,Export,2.35,392947.43,45379.47,9333585.02,1829873.01,66780193.65,3110867348.0,14863680.39,12630028.84,45861997.91,13509908.92,,43790677.6,5.0,268521.31,,13580739.94,4237727.14,9204.91,1831743.77,7867357.74,643431.35,468377237.4,2636763.82,10337800.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2014,Import,53709.12,7375498.95,319687835.8,26032317.61,53348490.25,255266932.5,1860956524.0,258923140.4,25208651.35,86550706.23,152700286.6,1929999.53,773312123.4,25127319.53,27.36,,158430081.6,388171141.9,471983.12,83182894.51,8188517.55,323825956.2,445540169.1,61572609.43,99389057.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2015,Export,,,582420.0,14129.0,119667.0,21970256.0,3153044442.0,7696370.0,399861.0,624476.0,90274278.0,,204032515.0,12112759.0,135310.0,,2371680.0,705784.0,,521342.0,,1391673.0,803695780.0,658818.0,692236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2015,Import,100999.0,1428539.0,15953901.0,23005074.0,57193645.0,27515516.0,1915008161.0,158348173.0,36264852.0,78521982.0,110920234.0,350868.0,717668805.0,27299318.0,,,128831808.0,427539410.0,250144.0,107197857.0,4950242.0,103511342.0,397991967.0,77608475.0,51215486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2016,Export,361946.0,24762.0,137814.0,2251387.0,,119782.0,502640576.0,12660266.0,474944.0,45923451.0,8892899.0,,112693876.0,3704124.0,420199.0,,311773362.0,59086722.0,1.0,12187449.0,,73498.0,532490256.0,6219.0,10613410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2016,Import,70669.0,2639980.0,36698151.0,25932443.0,30687703.0,64010358.0,1997870996.0,205990374.0,34146165.0,104216332.0,92232866.0,250370.0,679764140.0,28779218.0,50259.0,,121600659.0,394808396.0,801854.0,70386382.0,6396518.0,1885019070.0,531537789.0,53786188.0,77326628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2017,Export,32000.0,,119515.0,10020503.0,,1488.0,734399971.0,13494918.81,13441595.0,54053462.03,15894650.2,28952.0,48361841.45,5573297.0,894251.0,,19253354.68,4316642.93,,56237950.24,6095.0,53142.0,600339044.0,33333.0,24081707.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
